Epoch,train_sat_kb,test_sat_kb,train_accuracy,test_accuracy,test_sat_phi1,test_sat_phi2,test_sat_phi3
0,0.9568647146224976,0.9924300909042358,0.569390594959259,0.5560426712036133,0.9999009966850281,0.9996886253356934,0.9999009370803833
1,0.9907324314117432,0.9925344586372375,0.5476990342140198,0.5468520522117615,0.9999009966850281,0.9997845888137817,0.9999009966850281
2,0.9908174872398376,0.9925469756126404,0.5471786260604858,0.5515678524971008,0.9999009966850281,0.9997860789299011,0.9999009966850281
3,0.9908282160758972,0.9925500750541687,0.5530483722686768,0.5596417188644409,0.9999009966850281,0.9997746348381042,0.9999009966850281
4,0.9905229210853577,0.9925534129142761,0.5665197372436523,0.5772661566734314,0.9999009966850281,0.9996724724769592,0.9999009966850281
5,0.9896007776260376,0.9925559759140015,0.5782429575920105,0.5854660272598267,0.9999009966850281,0.9997689127922058,0.9999009966850281
6,0.990023136138916,0.9997632503509521,0.5823732018470764,0.5069988965988159,0.9999009966850281,0.9997959733009338,0.9999009966850281
7,0.9997574090957642,0.9997632503509521,0.5075272917747498,0.5073397159576416,0.9999009966850281,0.9997959733009338,0.9999009966850281
