Epoch,train_sat_kb,test_sat_kb,train_accuracy,test_accuracy,test_sat_phi1,test_sat_phi2,test_sat_phi3
15,0.9918052554130554,0.9660038948059082,0.6875,0.7130251526832581,0.9423174262046814,0.983527660369873,0.03853446617722511
16,0.9936744570732117,0.9680017828941345,0.7250000238418579,0.7353957295417786,0.9456064701080322,0.9838541746139526,0.05303456261754036
17,0.9950129389762878,0.9696897268295288,0.737500011920929,0.7443101406097412,0.948429524898529,0.9840943217277527,0.05918212980031967
18,0.9959762096405029,0.971121072769165,0.7458333373069763,0.7497401833534241,0.9508296847343445,0.984264075756073,0.06345290690660477
19,0.9966813921928406,0.9723408818244934,0.75,0.7537657022476196,0.9528697729110718,0.9843819737434387,0.06621740013360977
20,0.9972313642501831,0.9733956456184387,0.7520833015441895,0.7560251951217651,0.9546124935150146,0.9844585657119751,0.06866445392370224
21,0.9977058172225952,0.974327027797699,0.7541666626930237,0.7580311894416809,0.9561252593994141,0.9845066070556641,0.07108181715011597
22,0.9981633424758911,0.9751673936843872,0.7541666626930237,0.7601807713508606,0.9574705362319946,0.9845327734947205,0.07325267791748047
23,0.998557448387146,0.9759244918823242,0.7541666626930237,0.761888325214386,0.9586782455444336,0.9845365285873413,0.07527805864810944
24,0.9988305568695068,0.9765902161598206,0.7604166865348816,0.765909731388092,0.9597426056861877,0.9845219254493713,0.07926714420318604
25,0.9990297555923462,0.977165937423706,0.7645832896232605,0.7692356705665588,0.9606763124465942,0.9844925403594971,0.08251991122961044
26,0.9991862177848816,0.9776600003242493,0.768750011920929,0.7728621959686279,0.9614881873130798,0.9844536185264587,0.08472412079572678
27,0.9993108510971069,0.9780874848365784,0.7791666388511658,0.777998149394989,0.9621943831443787,0.9844120740890503,0.08652859926223755
28,0.999407172203064,0.9784539937973022,0.7791666388511658,0.7806066274642944,0.962805449962616,0.9843717813491821,0.08805248141288757
29,0.9994806051254272,0.9787722229957581,0.7833333015441895,0.7823331356048584,0.9633357524871826,0.9843336343765259,0.08932224661111832
30,0.9995359182357788,0.9790482521057129,0.7854166030883789,0.7836325764656067,0.96379554271698,0.9843001365661621,0.0904456377029419
31,0.9995769262313843,0.9792898297309875,0.7875000238418579,0.7848151326179504,0.9641960859298706,0.9842696189880371,0.09138861298561096
32,0.9996081590652466,0.9795024991035461,0.7875000238418579,0.7857567667961121,0.964544951915741,0.984244704246521,0.09221348166465759
33,0.9996322989463806,0.9796900153160095,0.7875000238418579,0.7866690158843994,0.9648535251617432,0.9842234253883362,0.09294846653938293
34,0.9996514320373535,0.9798603057861328,0.7875000238418579,0.7874048948287964,0.9651257991790771,0.984204888343811,0.09361176192760468
35,0.9996670484542847,0.980012834072113,0.7875000238418579,0.7881082892417908,0.9653705954551697,0.9841887354850769,0.09421005100011826
36,0.9996799230575562,0.9801521301269531,0.7875000238418579,0.7888370752334595,0.9655900597572327,0.9841757416725159,0.09474620223045349
37,0.9996908903121948,0.9802802801132202,0.7875000238418579,0.7893364429473877,0.9657919406890869,0.9841659069061279,0.09522471576929092
38,0.9997003078460693,0.9804015159606934,0.7875000238418579,0.7898571491241455,0.9659761786460876,0.9841582775115967,0.09566349536180496
39,0.9997087717056274,0.980514645576477,0.7875000238418579,0.7903960347175598,0.9661466479301453,0.9841527938842773,0.09606237709522247
40,0.9997161626815796,0.9806202054023743,0.7875000238418579,0.7908362746238708,0.9663065671920776,0.9841490387916565,0.09643243998289108
41,0.9997227191925049,0.9807201027870178,0.7895833253860474,0.791243851184845,0.9664557576179504,0.9841465353965759,0.09678653627634048
42,0.9997286200523376,0.9808151721954346,0.7895833253860474,0.7916566729545593,0.9665959477424622,0.9841448068618774,0.09712819755077362
43,0.9997338652610779,0.9809060096740723,0.7895833253860474,0.7920535206794739,0.9667274951934814,0.9841442108154297,0.09744817018508911
44,0.9997386336326599,0.9809879660606384,0.7895833253860474,0.7924110293388367,0.9668523073196411,0.9841445088386536,0.09774990379810333
45,0.9997429251670837,0.9810690879821777,0.7895833253860474,0.7928029298782349,0.96696937084198,0.9841463565826416,0.09804006665945053
46,0.9997467398643494,0.981146514415741,0.7895833253860474,0.7931167483329773,0.9670817255973816,0.984148383140564,0.09831418842077255
47,0.9997501373291016,0.9812194108963013,0.7895833253860474,0.7934213876724243,0.9671879410743713,0.9841509461402893,0.09857134521007538
48,0.9997531771659851,0.9812873005867004,0.7895833253860474,0.7936851382255554,0.9672877192497253,0.9841533303260803,0.09881200641393661
49,0.999755859375,0.9813523292541504,0.7895833253860474,0.7939212322235107,0.9673823714256287,0.9841567277908325,0.09903708100318909
50,0.9997581839561462,0.9814141988754272,0.7895833253860474,0.7941431403160095,0.9674693942070007,0.9841598868370056,0.09924638271331787
51,0.999760091304779,0.9814711809158325,0.7895833253860474,0.7943724989891052,0.9675535559654236,0.984162449836731,0.09944133460521698
52,0.9997617602348328,0.9815240502357483,0.7895833253860474,0.7945263385772705,0.967632532119751,0.9841659069061279,0.09962421655654907
53,0.999763011932373,0.981574535369873,0.7916666269302368,0.7946891784667969,0.9677054286003113,0.9841681122779846,0.09979553520679474
54,0.999764084815979,0.9816204905509949,0.7916666269302368,0.7948426008224487,0.9677755832672119,0.9841698408126831,0.09995477646589279
55,0.9997649192810059,0.981662929058075,0.7916666269302368,0.7949779629707336,0.9678383469581604,0.9841707944869995,0.10010264813899994
56,0.9997656345367432,0.9817026853561401,0.7916666269302368,0.7950764894485474,0.9678982496261597,0.9841715693473816,0.10023942589759827
57,0.9997662305831909,0.9817385673522949,0.7916666269302368,0.7952184677124023,0.9679550528526306,0.9841721057891846,0.10036592930555344
58,0.9997667670249939,0.981772780418396,0.7916666269302368,0.7953445315361023,0.9680087566375732,0.9841729402542114,0.10048357397317886
59,0.9997672438621521,0.9818054437637329,0.7916666269302368,0.7954568862915039,0.9680590629577637,0.984171986579895,0.10059332847595215
60,0.9997676610946655,0.9818353056907654,0.7916666269302368,0.7955578565597534,0.9681071639060974,0.9841707348823547,0.10069642215967178
61,0.9997679591178894,0.9818629026412964,0.7916666269302368,0.7956588864326477,0.9681543111801147,0.9841698408126831,0.10079356282949448
62,0.9997682571411133,0.9818899631500244,0.7916666269302368,0.7957507371902466,0.9681977033615112,0.9841687679290771,0.10088582336902618
63,0.9997686147689819,0.9819165468215942,0.7916666269302368,0.7958446741104126,0.9682416319847107,0.9841673970222473,0.10097348690032959
64,0.9997689127922058,0.9819418787956238,0.7916666269302368,0.7959296107292175,0.9682840704917908,0.9841656684875488,0.10105753690004349
65,0.9997691512107849,0.9819667935371399,0.7916666269302368,0.7960304021835327,0.9683237075805664,0.9841641783714294,0.10113848000764847
66,0.999769389629364,0.9819900989532471,0.7916666269302368,0.7961015105247498,0.96836256980896,0.9841628670692444,0.10121675580739975
67,0.9997696280479431,0.9820117950439453,0.7916666269302368,0.7961862087249756,0.9684015512466431,0.9841610193252563,0.10129299014806747
68,0.9997698664665222,0.9820356369018555,0.7916666269302368,0.7962573170661926,0.9684385061264038,0.9841599464416504,0.10136707127094269
69,0.9997700452804565,0.9820549488067627,0.7916666269302368,0.7963100671768188,0.968475878238678,0.9841583371162415,0.1014399528503418
70,0.9997701644897461,0.9820760488510132,0.7916666269302368,0.7963559031486511,0.9685108065605164,0.9841560125350952,0.1015111431479454
71,0.9997704029083252,0.9820977449417114,0.7916666269302368,0.7963995337486267,0.9685487151145935,0.9841545224189758,0.1015806496143341
72,0.9997705817222595,0.9821186661720276,0.7916666269302368,0.7964591383934021,0.9685835242271423,0.9841530919075012,0.10164842009544373
73,0.9997708201408386,0.98213791847229,0.7916666269302368,0.7965372204780579,0.9686166048049927,0.9841510653495789,0.10171519219875336
74,0.999770998954773,0.9821573495864868,0.7916666269302368,0.7966015338897705,0.968650758266449,0.9841495752334595,0.10178064554929733
75,0.9997711181640625,0.982175886631012,0.7916666269302368,0.7966771721839905,0.9686833024024963,0.984147846698761,0.10184495151042938
76,0.9997712969779968,0.9821957945823669,0.7916666269302368,0.7967206835746765,0.9687176942825317,0.9841457009315491,0.10190834105014801
77,0.9997714757919312,0.9822141528129578,0.7916666269302368,0.7967802882194519,0.968748927116394,0.9841437339782715,0.10197068750858307
78,0.9997715950012207,0.9822314381599426,0.7916666269302368,0.7968239188194275,0.9687812328338623,0.9841415882110596,0.10203223675489426
79,0.9997717142105103,0.9822496771812439,0.7916666269302368,0.7968766689300537,0.9688129425048828,0.9841398596763611,0.1020929366350174
80,0.9997718334197998,0.9822679758071899,0.7916666269302368,0.7969362139701843,0.9688436388969421,0.9841378331184387,0.10215268284082413
81,0.9997720122337341,0.9822851419448853,0.7916666269302368,0.7969935536384583,0.9688755869865417,0.9841361045837402,0.10221194475889206
82,0.9997720718383789,0.9823026657104492,0.7916666269302368,0.7970349192619324,0.9689050912857056,0.9841339588165283,0.10227040946483612
83,0.9997722506523132,0.9823199510574341,0.7916666269302368,0.7970919609069824,0.968935489654541,0.9841322898864746,0.10232838243246078
84,0.999772310256958,0.9823369383811951,0.7916666269302368,0.7971467971801758,0.9689649343490601,0.9841307401657104,0.10238556563854218
85,0.9997724294662476,0.9823530316352844,0.7916666269302368,0.7971835732460022,0.9689944982528687,0.984128475189209,0.10244240611791611
86,0.9997725486755371,0.9823692440986633,0.7916666269302368,0.7972270846366882,0.9690229296684265,0.9841264486312866,0.1024986207485199
87,0.9997726678848267,0.9823866486549377,0.7916666269302368,0.7972866296768188,0.9690525531768799,0.9841249585151672,0.10255435854196548
88,0.9997727870941162,0.9824032187461853,0.7916666269302368,0.7973256707191467,0.969080924987793,0.9841228127479553,0.10260989516973495
89,0.9997729063034058,0.982418954372406,0.7916666269302368,0.797362208366394,0.969108521938324,0.9841215014457703,0.10266482084989548
90,0.9997730255126953,0.9824343323707581,0.7916666269302368,0.7974034547805786,0.9691373109817505,0.984119176864624,0.1027195081114769
91,0.9997731447219849,0.9824501276016235,0.7916666269302368,0.7974607944488525,0.9691648483276367,0.9841172099113464,0.10277403146028519
92,0.9997732043266296,0.9824658036231995,0.7916666269302368,0.7974950671195984,0.9691916704177856,0.984115719795227,0.10282789170742035
93,0.9997732639312744,0.9824811816215515,0.7916666269302368,0.7975568175315857,0.9692191481590271,0.9841135740280151,0.10288175940513611
94,0.999773383140564,0.9824973940849304,0.7916666269302368,0.7975888848304749,0.9692471027374268,0.9841108918190002,0.10293532907962799
95,0.9997734427452087,0.9825114607810974,0.7916666269302368,0.7976369857788086,0.969272792339325,0.9841088652610779,0.10298871994018555
96,0.9997735023498535,0.9825267195701599,0.7916666269302368,0.7976829409599304,0.9692999124526978,0.9841066002845764,0.10304177552461624
97,0.9997736215591431,0.9825409054756165,0.7916666269302368,0.7977356314659119,0.9693249464035034,0.9841044545173645,0.10309486091136932
98,0.9997736811637878,0.982555627822876,0.7916666269302368,0.7977882027626038,0.9693511724472046,0.984102189540863,0.10314778238534927
99,0.9997737407684326,0.9825705289840698,0.7916666269302368,0.7978112101554871,0.9693775773048401,0.9841000437736511,0.10320048034191132
100,0.9997739195823669,0.9825849533081055,0.7916666269302368,0.7978615164756775,0.9694030284881592,0.9840975403785706,0.10325320065021515
101,0.9997739791870117,0.9825990200042725,0.7916666269302368,0.7979096174240112,0.969429612159729,0.9840957522392273,0.10330573469400406
102,0.9997739791870117,0.9826135039329529,0.7916666269302368,0.7979462742805481,0.9694545865058899,0.9840946793556213,0.10335815697908401
103,0.999774158000946,0.9826269149780273,0.7916666269302368,0.7979875802993774,0.9694796204566956,0.9840930700302124,0.10341071337461472
104,0.999774158000946,0.9826420545578003,0.7916666269302368,0.7980265617370605,0.9695047736167908,0.9840909242630005,0.1034632995724678
105,0.9997743368148804,0.982655942440033,0.7916666269302368,0.7980495095252991,0.969530463218689,0.984088659286499,0.1035156324505806
106,0.9997743368148804,0.9826690554618835,0.7916666269302368,0.7980906963348389,0.9695543646812439,0.9840866327285767,0.10356862097978592
107,0.9997743964195251,0.9826828837394714,0.7916666269302368,0.7981252074241638,0.9695788025856018,0.9840845465660095,0.10362114757299423
108,0.9997744560241699,0.982695996761322,0.7916666269302368,0.7981641888618469,0.9696040153503418,0.9840822219848633,0.10367399454116821
109,0.9997745752334595,0.982710063457489,0.7916666269302368,0.7981986403465271,0.9696281552314758,0.9840807318687439,0.103727325797081
110,0.9997746348381042,0.9827237129211426,0.7916666269302368,0.7982537746429443,0.9696521162986755,0.9840788841247559,0.10378061234951019
111,0.9997746348381042,0.9827375411987305,0.7916666269302368,0.7982996106147766,0.9696769714355469,0.9840766191482544,0.10383424907922745
112,0.9997748136520386,0.9827505350112915,0.7916666269302368,0.7983545064926147,0.969700038433075,0.9840748906135559,0.1038883849978447
113,0.9997748136520386,0.9827638864517212,0.7916666269302368,0.7983866930007935,0.9697230458259583,0.9840731024742126,0.10394281148910522
114,0.9997748732566833,0.9827768802642822,0.7916666269302368,0.7984279990196228,0.9697480797767639,0.9840714931488037,0.10399816930294037
115,0.9997749328613281,0.9827909469604492,0.7916666269302368,0.7984691262245178,0.9697709083557129,0.9840689897537231,0.10405353456735611
116,0.9997749328613281,0.9828035235404968,0.7916666269302368,0.7985035181045532,0.9697945713996887,0.9840665459632874,0.10410984605550766
117,0.9997751116752625,0.9828169345855713,0.7916666269302368,0.7985423803329468,0.9698187112808228,0.9840640425682068,0.10416693240404129
118,0.9997751116752625,0.9828300476074219,0.7916666269302368,0.7985860109329224,0.9698423743247986,0.9840620160102844,0.10422468185424805
119,0.9997751712799072,0.9828437566757202,0.7916666269302368,0.7986273169517517,0.9698658585548401,0.9840595722198486,0.10428338497877121
120,0.9997752904891968,0.982857346534729,0.7916666269302368,0.7986778616905212,0.9698900580406189,0.9840574264526367,0.10434316843748093
121,0.9997752904891968,0.9828696846961975,0.7916666269302368,0.7987261414527893,0.9699133634567261,0.98405522108078,0.10440398752689362
122,0.9997754096984863,0.982883632183075,0.7916666269302368,0.798774242401123,0.9699375033378601,0.9840531945228577,0.10446605086326599
123,0.9997754096984863,0.982896625995636,0.7916666269302368,0.7988269329071045,0.9699608087539673,0.9840514659881592,0.10452920198440552
124,0.9997755289077759,0.9829092025756836,0.7916666269302368,0.7988682985305786,0.9699844717979431,0.9840490221977234,0.10459351539611816
125,0.9997755885124207,0.9829239249229431,0.7916666269302368,0.7989003658294678,0.9700086116790771,0.9840468764305115,0.10465902090072632
126,0.9997755885124207,0.9829376339912415,0.793749988079071,0.798962414264679,0.970032811164856,0.9840443134307861,0.10472584515810013
127,0.9997756481170654,0.982950747013092,0.793749988079071,0.7990151643753052,0.9700567722320557,0.9840418100357056,0.10479319095611572
128,0.999775767326355,0.9829629063606262,0.793749988079071,0.7990654110908508,0.9700802564620972,0.9840392470359802,0.10486137121915817
129,0.999775767326355,0.9829773902893066,0.793749988079071,0.7991068959236145,0.970103919506073,0.9840372204780579,0.10492976754903793
130,0.9997758865356445,0.9829908013343811,0.793749988079071,0.799170970916748,0.9701269865036011,0.9840345978736877,0.10499844700098038
131,0.9997758865356445,0.9830046892166138,0.793749988079071,0.799223780632019,0.9701504111289978,0.984032154083252,0.10506656765937805
132,0.9997760057449341,0.9830164909362793,0.7958332896232605,0.7992603182792664,0.9701741337776184,0.9840301275253296,0.10513407737016678
133,0.9997760653495789,0.9830289483070374,0.7958332896232605,0.7992923259735107,0.9701976776123047,0.9840279817581177,0.10520076751708984
134,0.9997760653495789,0.983042299747467,0.7958332896232605,0.7993473410606384,0.9702194929122925,0.9840257167816162,0.10526655614376068
135,0.9997761249542236,0.9830542206764221,0.7958332896232605,0.799390971660614,0.9702426791191101,0.9840230345726013,0.10533078759908676
136,0.9997762441635132,0.9830660223960876,0.7958332896232605,0.7994344234466553,0.9702639579772949,0.9840201139450073,0.10539369285106659
137,0.9997762441635132,0.9830780625343323,0.7958332896232605,0.7994871139526367,0.9702858328819275,0.9840172529220581,0.10545535385608673
138,0.999776303768158,0.9830906987190247,0.7958332896232605,0.7995375394821167,0.9703077673912048,0.9840152859687805,0.10551563650369644
139,0.999776303768158,0.9831024408340454,0.7958332896232605,0.7995857000350952,0.970328688621521,0.9840132594108582,0.10557454079389572
140,0.9997763633728027,0.98311448097229,0.7958332896232605,0.7996450662612915,0.9703500866889954,0.9840111136436462,0.1056324914097786
141,0.9997763633728027,0.9831260442733765,0.7958332896232605,0.7996954321861267,0.9703702926635742,0.9840083122253418,0.1056894063949585
142,0.9997764825820923,0.9831377863883972,0.7958332896232605,0.7997506260871887,0.9703905582427979,0.9840052127838135,0.10574549436569214
143,0.9997765421867371,0.9831476211547852,0.7958332896232605,0.799789547920227,0.9704106450080872,0.9840032458305359,0.105800561606884
144,0.9997765421867371,0.9831589460372925,0.7958332896232605,0.799837589263916,0.9704300761222839,0.9840008020401001,0.10585501044988632
145,0.9997766017913818,0.983169674873352,0.7958332896232605,0.7998858094215393,0.9704506397247314,0.9839982390403748,0.10590895265340805
146,0.9997766017913818,0.9831811785697937,0.7958332896232605,0.7999270558357239,0.9704692959785461,0.9839960932731628,0.10596223175525665
147,0.9997766017913818,0.9831919074058533,0.7958332896232605,0.7999774217605591,0.9704899191856384,0.9839930534362793,0.10601505637168884
148,0.9997767210006714,0.9832022190093994,0.7958332896232605,0.8000301122665405,0.9705093502998352,0.9839906096458435,0.10606760531663895
149,0.9997767210006714,0.9832127094268799,0.7958332896232605,0.8000645637512207,0.9705284833908081,0.9839881062507629,0.10612001270055771
150,0.9997767210006714,0.9832237958908081,0.7958332896232605,0.8001036643981934,0.970548152923584,0.983985960483551,0.10617180168628693
151,0.9997768402099609,0.9832341074943542,0.7958332896232605,0.800135612487793,0.9705663919448853,0.9839836359024048,0.10622362792491913
152,0.9997768402099609,0.9832445383071899,0.7958332896232605,0.8001720905303955,0.970585286617279,0.9839810132980347,0.10627508908510208
153,0.9997768402099609,0.983254611492157,0.7958332896232605,0.8001972436904907,0.970604419708252,0.9839783310890198,0.10632660984992981
154,0.9997769594192505,0.9832647442817688,0.7958332896232605,0.8002431392669678,0.9706239700317383,0.9839755296707153,0.10637790709733963
155,0.9997769594192505,0.9832742810249329,0.7958332896232605,0.8002958297729492,0.9706424474716187,0.9839733242988586,0.10642939805984497
156,0.9997769594192505,0.9832863211631775,0.7958332896232605,0.8003281354904175,0.9706612229347229,0.9839710593223572,0.10648050904273987
157,0.9997770190238953,0.983295738697052,0.7958332896232605,0.8003875017166138,0.970678985118866,0.9839686751365662,0.10653199255466461
158,0.9997770190238953,0.9833068251609802,0.7958332896232605,0.8004080653190613,0.9706975221633911,0.9839656949043274,0.10658321529626846
159,0.9997770190238953,0.9833168983459473,0.7958332896232605,0.8004423379898071,0.9707167744636536,0.9839627742767334,0.10663478821516037
160,0.9997770190238953,0.9833263754844666,0.7958332896232605,0.8004856705665588,0.970736026763916,0.9839598536491394,0.10668608546257019
161,0.9997771978378296,0.9833358526229858,0.7958332896232605,0.8005061745643616,0.9707527756690979,0.983957052230835,0.10673754662275314
162,0.9997771978378296,0.9833458065986633,0.7958332896232605,0.8005519509315491,0.9707716703414917,0.9839543700218201,0.10678929835557938
163,0.9997771978378296,0.9833559393882751,0.7958332896232605,0.8005885481834412,0.97078937292099,0.9839512705802917,0.10684093087911606
164,0.9997771978378296,0.9833651185035706,0.7958332896232605,0.8006298542022705,0.9708082675933838,0.9839488863945007,0.10689287632703781
165,0.9997772574424744,0.983374834060669,0.7958332896232605,0.8006734848022461,0.9708257913589478,0.9839467406272888,0.10694485157728195
166,0.9997772574424744,0.983384907245636,0.7958332896232605,0.8007148504257202,0.970843493938446,0.9839438796043396,0.10699697583913803
167,0.9997772574424744,0.9833939075469971,0.7958332896232605,0.8007698655128479,0.970862865447998,0.9839407801628113,0.1070493757724762
168,0.9997773170471191,0.9834039211273193,0.7958332896232605,0.8008064031600952,0.9708803296089172,0.9839379787445068,0.10710219293832779
169,0.9997773170471191,0.983413815498352,0.7958332896232605,0.8008477091789246,0.9708979725837708,0.9839351773262024,0.10715530067682266
170,0.9997773170471191,0.9834229350090027,0.7958332896232605,0.8008819818496704,0.9709164500236511,0.9839324951171875,0.10720881074666977
171,0.9997773170471191,0.9834325909614563,0.7958332896232605,0.8009348511695862,0.9709346890449524,0.9839295744895935,0.10726215690374374
172,0.9997774362564087,0.9834420680999756,0.7958332896232605,0.8009670376777649,0.9709512591362,0.9839265942573547,0.10731544345617294
173,0.9997774958610535,0.9834522604942322,0.7958332896232605,0.801003634929657,0.9709681868553162,0.9839237928390503,0.1073688194155693
174,0.9997774958610535,0.9834608435630798,0.7958332896232605,0.8010656237602234,0.9709848761558533,0.9839209914207458,0.10742252320051193
175,0.9997774958610535,0.9834702014923096,0.7958332896232605,0.801106870174408,0.9710033535957336,0.9839185476303101,0.1074766144156456
176,0.9997774958610535,0.9834795594215393,0.7958332896232605,0.8011319637298584,0.9710207581520081,0.9839156270027161,0.10753074288368225
177,0.9997775554656982,0.9834888577461243,0.7958332896232605,0.8011638522148132,0.9710381627082825,0.9839127063751221,0.10758513957262039
178,0.9997775554656982,0.9834985733032227,0.7958332896232605,0.801207423210144,0.9710550904273987,0.9839099049568176,0.10763980448246002
179,0.9997776746749878,0.9835081100463867,0.7958332896232605,0.8012487292289734,0.9710732698440552,0.9839065074920654,0.10769470781087875
180,0.9997776746749878,0.9835171103477478,0.7958332896232605,0.8012855648994446,0.9710898995399475,0.9839033484458923,0.10774976760149002
181,0.9997776746749878,0.9835253953933716,0.7958332896232605,0.8013222217559814,0.9711074233055115,0.983900785446167,0.10780531167984009
182,0.9997776746749878,0.9835357069969177,0.7958332896232605,0.8013705015182495,0.9711237549781799,0.9838971495628357,0.10786110162734985
183,0.9997777342796326,0.9835435748100281,0.7958332896232605,0.8014276027679443,0.9711425304412842,0.9838935136795044,0.10791704058647156
184,0.9997777342796326,0.9835537672042847,0.7958332896232605,0.8014641404151917,0.9711593985557556,0.9838903546333313,0.10797325521707535
185,0.9997777938842773,0.9835633039474487,0.7958332896232605,0.8015168905258179,0.9711766839027405,0.9838876128196716,0.10802976042032242
186,0.9997777938842773,0.9835734367370605,0.7958332896232605,0.8015627264976501,0.9711940884590149,0.9838842749595642,0.10808666795492172
187,0.9997777938842773,0.9835825562477112,0.7958332896232605,0.8016200065612793,0.9712101817131042,0.9838809370994568,0.10814385116100311
188,0.9997777938842773,0.9835922122001648,0.7958332896232605,0.8016590476036072,0.9712277054786682,0.9838777184486389,0.10820148885250092
189,0.9997779130935669,0.9836006760597229,0.7958332896232605,0.8017324209213257,0.9712454676628113,0.9838743805885315,0.10825933516025543
190,0.9997779130935669,0.9836092591285706,0.7958332896232605,0.801778256893158,0.971262514591217,0.983871340751648,0.10831739753484726
191,0.9997779130935669,0.9836180806159973,0.7958332896232605,0.8018264770507812,0.9712796211242676,0.9838684797286987,0.10837585479021072
192,0.9997779726982117,0.9836271405220032,0.7958332896232605,0.8018745183944702,0.9712954759597778,0.9838649034500122,0.10843473672866821
193,0.9997779726982117,0.9836372137069702,0.7958332896232605,0.8019179701805115,0.9713138341903687,0.9838610291481018,0.108493871986866
194,0.9997779726982117,0.9836451411247253,0.7958332896232605,0.8019546866416931,0.9713296294212341,0.9838578104972839,0.10855329036712646
195,0.9997779726982117,0.9836547374725342,0.7958332896232605,0.8020118474960327,0.9713470339775085,0.9838547110557556,0.10861325263977051
196,0.9997779726982117,0.9836640954017639,0.7958332896232605,0.8020555377006531,0.971363365650177,0.9838509559631348,0.10867360979318619
197,0.9997780323028564,0.983672559261322,0.7958332896232605,0.8020897507667542,0.9713810682296753,0.9838474988937378,0.10873421281576157
198,0.999778151512146,0.9836823344230652,0.7958332896232605,0.8021537661552429,0.9713980555534363,0.9838433265686035,0.1087951585650444
199,0.999778151512146,0.9836914539337158,0.7958332896232605,0.8021812438964844,0.9714146256446838,0.9838399887084961,0.10885661840438843
