Epoch,train_sat_kb,test_sat_kb,train_accuracy,test_accuracy
46,0.6905378699302673,0.6847705245018005,0.6550737023353577,0.6472704410552979
47,0.6906664967536926,0.6848234534263611,0.6552053093910217,0.647300660610199
48,0.6906623840332031,0.6849167346954346,0.6551947593688965,0.6473913192749023
49,0.6906084418296814,0.6849068403244019,0.6551157832145691,0.6473610997200012
50,0.6906899213790894,0.6848538517951965,0.655178964138031,0.6473308801651001
51,0.6906911730766296,0.6848835349082947,0.6551895141601562,0.6473610997200012
52,0.6907324194908142,0.6849957704544067,0.6552210450172424,0.6474518179893494
53,0.6907035708427429,0.684982180595398,0.6551684141159058,0.6474215388298035
54,0.6908401250839233,0.6850874423980713,0.6553210616111755,0.6475424766540527
55,0.6908890604972839,0.6850012540817261,0.6554000377655029,0.6474820375442505
56,0.6908988952636719,0.6850758790969849,0.6554158329963684,0.6475424766540527
57,0.6918148398399353,0.6867587566375732,0.6564263105392456,0.649628221988678
58,0.692954421043396,0.6867920160293579,0.657831609249115,0.6496584415435791
59,0.6929534077644348,0.6868216395378113,0.6578368544578552,0.6496886610984802
60,0.6929747462272644,0.6867920160293579,0.6578526496887207,0.6496584415435791
61,0.6930882334709167,0.687415361404419,0.6580052971839905,0.6503838896751404
62,0.6929814219474792,0.6869315505027771,0.6579210758209229,0.6498700380325317
63,0.6965422034263611,0.7170791625976562,0.6606684327125549,0.6847832798957825
64,0.788454532623291,0.7918170094490051,0.7704000473022461,0.7762832045555115
65,0.7931509613990784,0.780823826789856,0.7794895172119141,0.7676077485084534
66,0.776322066783905,0.7717230319976807,0.7650105357170105,0.7598391771316528
67,0.7774697542190552,0.7792532444000244,0.7656736969947815,0.7662777304649353
68,0.7924625277519226,0.7913419604301453,0.7783158421516418,0.7760413289070129
69,0.7963976860046387,0.791820228099823,0.7815263271331787,0.7761924862861633
70,0.7968607544898987,0.7923597097396851,0.7817736864089966,0.7765854597091675
71,0.7967421412467957,0.791260838508606,0.7817368507385254,0.7759204506874084
72,0.7960116267204285,0.7907734513282776,0.7813631892204285,0.7751647233963013
73,0.7962026000022888,0.7921912670135498,0.7805368900299072,0.7753763198852539
74,0.7964882850646973,0.7918614149093628,0.7804368734359741,0.7750438451766968
75,0.7960383296012878,0.791351318359375,0.7800789475440979,0.7745904326438904
76,0.7954466342926025,0.7906534671783447,0.7796105742454529,0.7740160822868347
77,0.7948703169822693,0.7901800870895386,0.7791105508804321,0.7736231088638306
78,0.7947964072227478,0.7902915477752686,0.7790526747703552,0.7737138271331787
79,0.7949077486991882,0.7904838919639587,0.779168426990509,0.7738951444625854
80,0.7949419021606445,0.7905306816101074,0.7792052626609802,0.7739556431770325
81,0.795188307762146,0.7912348508834839,0.7794000506401062,0.7745602130889893
82,0.7958781123161316,0.7915312051773071,0.7799842357635498,0.7747718095779419
83,0.7963120341300964,0.7925072312355042,0.7803105711936951,0.7754368185997009
84,0.7782293558120728,0.7901499271392822,0.7582526803016663,0.7738951444625854
85,0.7927567362785339,0.7866040468215942,0.777847409248352,0.7713862657546997
86,0.7905470132827759,0.7852001190185547,0.7762526869773865,0.7704189419746399
87,0.7899578809738159,0.7852655649185181,0.7757737040519714,0.7703282833099365
88,0.7908045053482056,0.7865577936172485,0.7763736844062805,0.7713862657546997
89,0.7914914488792419,0.7864530086517334,0.7768474221229553,0.771144449710846
90,0.7916126251220703,0.7865761518478394,0.7768789529800415,0.771144449710846
91,0.7918602228164673,0.7868202924728394,0.777021050453186,0.7713258266448975
92,0.7921997308731079,0.7871484756469727,0.7773053050041199,0.7715676426887512
93,0.7923900485038757,0.7874162197113037,0.7774105668067932,0.7717187404632568
94,0.7926993370056152,0.7878298163414001,0.7775368690490723,0.7719303369522095
95,0.792429506778717,0.7856405377388,0.777057945728302,0.7693005204200745
96,0.7825207114219666,0.7679629325866699,0.7659158110618591,0.748715341091156
97,0.7553393244743347,0.7423206567764282,0.7342053055763245,0.71863853931427
98,0.7489476203918457,0.7429071664810181,0.7261210680007935,0.7190919518470764
99,0.7492015361785889,0.7429528832435608,0.7263157963752747,0.7191221714019775
100,0.7492803335189819,0.7429825067520142,0.7263737320899963,0.7191523909568787
101,0.7493423819541931,0.7432295680046082,0.726421058177948,0.7194244861602783
102,0.7494414448738098,0.7432148456573486,0.7264947891235352,0.7193942070007324
103,0.7494993805885315,0.7431919574737549,0.7265631556510925,0.7193639874458313
104,0.7496142387390137,0.7433066964149475,0.7266421318054199,0.7194547057151794
105,0.7497571110725403,0.7441011667251587,0.7267473936080933,0.7200592756271362
106,0.7502755522727966,0.7446476221084595,0.727089524269104,0.7204219698905945
107,0.7505091428756714,0.7445976138114929,0.7272842526435852,0.7203917503356934
108,0.7504370808601379,0.7444995641708374,0.7272000312805176,0.7202708721160889
109,0.7507337927818298,0.7455544471740723,0.727400004863739,0.7210265398025513
110,0.752660870552063,0.7493551969528198,0.7288579344749451,0.7241702675819397
111,0.7525323629379272,0.7458818554878235,0.7288526296615601,0.7212079167366028
112,0.7509254813194275,0.7427854537963867,0.7274526357650757,0.7189710736274719
113,0.7549909353256226,0.7761773467063904,0.7320684194564819,0.7581766843795776
114,0.7934142351150513,0.7894750833511353,0.7780526876449585,0.7738347053527832
115,0.7948299646377563,0.7888098955154419,0.7799000144004822,0.7733510732650757
116,0.794614851474762,0.7888387441635132,0.7797526717185974,0.7734115123748779
117,0.7946605086326599,0.7892086505889893,0.7797579169273376,0.7737138271331787
118,0.794725239276886,0.789373517036438,0.7796421051025391,0.773774266242981
119,0.7952924966812134,0.7899020910263062,0.7802473902702332,0.7742881178855896
120,0.7942870259284973,0.785525381565094,0.7791526317596436,0.7691493630409241
121,0.7832953333854675,0.7693132162094116,0.7667421102523804,0.7502569556236267
122,0.7670463919639587,0.756205677986145,0.7476316094398499,0.7349918484687805
123,0.7586200833320618,0.7505850791931152,0.7376526594161987,0.7284626364707947
124,0.7557070851325989,0.7493767142295837,0.7341368794441223,0.7269512414932251
125,0.7613751292228699,0.772522509098053,0.7398368716239929,0.7539145350456238
126,0.7911075949668884,0.7896618247032166,0.7749316096305847,0.773774266242981
127,0.7956597208976746,0.7903355956077576,0.7804579138755798,0.7745602130889893
128,0.7945677638053894,0.781744658946991,0.7796000242233276,0.7645849585533142
129,0.7578939199447632,0.7441490888595581,0.7370105385780334,0.7208451628684998
130,0.7512463331222534,0.7443698644638062,0.7287737131118774,0.7210265398025513
131,0.7513574957847595,0.7445926070213318,0.7288526296615601,0.7212381362915039
132,0.7513176202774048,0.7446222305297852,0.7288157939910889,0.721268355846405
133,0.7513695359230042,0.7447056770324707,0.7288473844528198,0.7213287949562073
134,0.7515090703964233,0.7449283599853516,0.7289578914642334,0.7215403914451599
135,0.7515438199043274,0.7449721097946167,0.7289789915084839,0.7215706706047058
136,0.7516072392463684,0.7451573014259338,0.7290210723876953,0.7217217683792114
137,0.7522715926170349,0.7459915280342102,0.7295105457305908,0.7223565578460693
138,0.7527044415473938,0.7463490962982178,0.729863166809082,0.7226588726043701
139,0.7550367712974548,0.7518333792686462,0.7312895059585571,0.7261350750923157
140,0.751984715461731,0.7443737983703613,0.7290263175964355,0.7206637859344482
141,0.7498205900192261,0.7425192594528198,0.7273105382919312,0.7191523909568787
142,0.878657341003418,0.8816803097724915,0.8855631947517395,0.8980412483215332
143,0.8763022422790527,0.8716080784797668,0.8939684629440308,0.8899401426315308
144,0.8691374659538269,0.8684061765670776,0.8878052830696106,0.887370765209198
145,0.8676210641860962,0.8679876923561096,0.8864947557449341,0.8870382905006409
146,0.8676932454109192,0.8685023784637451,0.8865473866462708,0.8874614834785461
147,0.8741702437400818,0.8772324919700623,0.8918368816375732,0.8944743275642395
148,0.8803427815437317,0.8817901015281677,0.8969579339027405,0.8981016874313354
149,0.8834846615791321,0.8840596079826355,0.8994842171669006,0.8998851180076599
150,0.884408175945282,0.8839428424835205,0.9001895189285278,0.899613082408905
151,0.880580723285675,0.8794137239456177,0.896968424320221,0.8959857225418091
152,0.8785064816474915,0.8786985874176025,0.8951631784439087,0.89532071352005
153,0.8776904940605164,0.8781844973564148,0.8944105505943298,0.8948370814323425
154,0.879141628742218,0.8810443878173828,0.8954368829727173,0.8970134854316711
155,0.8812360763549805,0.8824300765991211,0.8971158266067505,0.8981319069862366
156,0.8819994330406189,0.8827651739120483,0.8977842330932617,0.8984039425849915
157,0.8822938799858093,0.8834826946258545,0.8980105519294739,0.898948073387146
158,0.8828219771385193,0.8843212127685547,0.8984000086784363,0.899613082408905
159,0.8833475112915039,0.8846238255500793,0.8988000154495239,0.8998851180076599
160,0.8837205767631531,0.8850566744804382,0.8990631699562073,0.9002478718757629
161,0.8842687606811523,0.8854663968086243,0.8995158076286316,0.9005199074745178
162,0.8848826289176941,0.8867914080619812,0.8999632000923157,0.9015174508094788
163,0.8866862654685974,0.8876352310180664,0.9014842510223389,0.9023336172103882
164,0.8871661424636841,0.88808274269104,0.9020211100578308,0.9027568101882935
165,0.886989414691925,0.8878541588783264,0.9019052982330322,0.9026056528091431
166,0.8889856338500977,0.8934282660484314,0.9034105539321899,0.9074723720550537
167,0.8961455225944519,0.8969311118125916,0.9093842506408691,0.9093162417411804
168,0.8980962038040161,0.9010546207427979,0.9095842242240906,0.9119158387184143
169,0.9012297987937927,0.9031373262405396,0.9119895100593567,0.913457453250885
170,0.9020968675613403,0.9040228128433228,0.9126052856445312,0.9141527414321899
171,0.9023257493972778,0.904108464717865,0.9126158356666565,0.9138806462287903
172,0.902338981628418,0.903963029384613,0.9124473929405212,0.9136086106300354
173,0.9027271270751953,0.9045690298080444,0.9126684665679932,0.9142434000968933
174,0.903786301612854,0.9056168794631958,0.9138579368591309,0.9154525399208069
175,0.9044742584228516,0.9058271050453186,0.9146000146865845,0.9156641364097595
176,0.9047183394432068,0.9060159921646118,0.9148631691932678,0.9158152341842651
177,0.904854953289032,0.9060359001159668,0.9149737358093262,0.9158152341842651
178,0.9050063490867615,0.9012486934661865,0.9159631729125977,0.9140015840530396
179,0.8909544348716736,0.8885103464126587,0.9054210782051086,0.9032706618309021
180,0.887811005115509,0.8877570033073425,0.9028632044792175,0.9028474688529968
181,0.8877329230308533,0.8876526355743408,0.9029421210289001,0.9028172492980957
182,0.8876428604125977,0.887567937374115,0.9029210805892944,0.9027870297431946
183,0.8876650929450989,0.8877289295196533,0.9029842615127563,0.9029684066772461
184,0.8879031538963318,0.8878350257873535,0.903189480304718,0.9030288457870483
185,0.8881050944328308,0.8882726430892944,0.9033105373382568,0.9033311009407043
186,0.8882729411125183,0.8885827660560608,0.9034000039100647,0.9035124778747559
187,0.8886284828186035,0.8890436887741089,0.9036474227905273,0.9038752317428589
188,0.8889140486717224,0.8893857002258301,0.9038473963737488,0.9041170477867126
189,0.8891758918762207,0.8896750807762146,0.9040579199790955,0.9043286442756653
190,0.8893294334411621,0.889778196811676,0.9041789770126343,0.9044193029403687
191,0.8893794417381287,0.8898078203201294,0.9042210578918457,0.9044495820999146
192,0.8894924521446228,0.8899649381637573,0.9043000340461731,0.904570460319519
193,0.8899515271186829,0.8903776407241821,0.9046368598937988,0.9048424959182739
194,0.890936553478241,0.8914453983306885,0.9054368734359741,0.9056888818740845
195,0.8914801478385925,0.8919618725776672,0.9058947563171387,0.9061725735664368
196,0.8964207768440247,0.9034292697906494,0.9097526669502258,0.9158757328987122
197,0.9081104397773743,0.914098858833313,0.9194632172584534,0.9246115684509277
198,0.9294801950454712,0.9286384582519531,0.9360842704772949,0.9342542886734009
199,0.9286956191062927,0.9256079196929932,0.9339842200279236,0.9305664896965027
200,0.9261623620986938,0.924770712852478,0.9309000372886658,0.9295085072517395
201,0.9251367449760437,0.9237193465232849,0.9294842481613159,0.9273925423622131
202,0.9246394038200378,0.9244236946105957,0.9278789758682251,0.9279971122741699
203,0.9256467819213867,0.925130307674408,0.9292000532150269,0.9289341568946838
204,0.9261261224746704,0.9253579378128052,0.9298105835914612,0.9292666912078857
205,0.9263430833816528,0.9253884553909302,0.9299947619438171,0.9292666912078857
206,0.9267337918281555,0.9260303974151611,0.9302895069122314,0.9297201037406921
207,0.9270197749137878,0.926500141620636,0.9304842352867126,0.9301130771636963
208,0.9267296195030212,0.9258335828781128,0.9300369024276733,0.9289341568946838
209,0.9236559867858887,0.921568751335144,0.9263737201690674,0.9237954020500183
210,0.920189380645752,0.9185283780097961,0.9222790002822876,0.920077383518219
211,0.897961437702179,0.8787534832954407,0.8973842263221741,0.8741309642791748
212,0.8798174262046814,0.8782550096511841,0.8752316236495972,0.8733752369880676
213,0.8844747543334961,0.9141628742218018,0.8790368437767029,0.9156338572502136
214,0.9289579391479492,0.9277966022491455,0.9329105615615845,0.9322289824485779
215,0.929540753364563,0.9283812046051025,0.9339631795883179,0.9330149292945862
216,0.929702877998352,0.928406834602356,0.9343526363372803,0.9331660866737366
217,0.9297071695327759,0.9283655285835266,0.934410572052002,0.9331358671188354
218,0.9284893274307251,0.9279738664627075,0.9326000213623047,0.9314430952072144
219,0.9267639517784119,0.9194260239601135,0.9295158386230469,0.9197449088096619
220,0.9070450663566589,0.904560387134552,0.9054789543151855,0.90224289894104
221,0.9083399176597595,0.9085807800292969,0.9067579507827759,0.9069282412528992
222,0.9091324210166931,0.9079304933547974,0.9077895283699036,0.9062027931213379
223,0.9084803462028503,0.9077646732330322,0.9069895148277283,0.9059609770774841
224,0.908654510974884,0.9080097675323486,0.9071947932243347,0.906233012676239
225,0.908875584602356,0.9081183671951294,0.9074789881706238,0.9063841104507446
226,0.9091641306877136,0.9085884094238281,0.907800018787384,0.906898021697998
227,0.909394383430481,0.9087174534797668,0.9080684781074524,0.9070491790771484
228,0.9094949960708618,0.9090934991836548,0.908178985118866,0.907532811164856
229,0.9098734855651855,0.9092468023300171,0.9086579084396362,0.9077746272087097
230,0.9216089248657227,0.928051233291626,0.9223842620849609,0.9307478666305542
231,0.9285528063774109,0.9283910989761353,0.9316052794456482,0.9314430952072144
232,0.9283785820007324,0.9281867742538452,0.931600034236908,0.9313826560974121
233,0.9282137155532837,0.9280781745910645,0.9314737319946289,0.931291937828064
234,0.9285436868667603,0.9287295341491699,0.931694746017456,0.9316849112510681
235,0.9286393523216248,0.927986741065979,0.9314789772033691,0.9305362701416016
236,0.9275493025779724,0.9262727499008179,0.9299842715263367,0.9282691478729248
237,0.9302309155464172,0.9317062497138977,0.9329631924629211,0.9348286390304565
238,0.932618260383606,0.9280743598937988,0.9360789656639099,0.93035489320755
239,0.9169452786445618,0.9081068634986877,0.917584240436554,0.9066562056541443
240,0.9086069464683533,0.9119107127189636,0.9070315957069397,0.9110996723175049
241,0.9335371255874634,0.9314639568328857,0.9383053183555603,0.9367632269859314
242,0.9092742204666138,0.8853771090507507,0.9198105335235596,0.8987666964530945
243,0.8801579475402832,0.8810967803001404,0.894794762134552,0.8957741260528564
244,0.87396639585495,0.8724679946899414,0.8899790048599243,0.8888821601867676
245,0.8701394200325012,0.8709577918052673,0.8868000507354736,0.8877637386322021
246,0.8691526651382446,0.8704342842102051,0.8859947919845581,0.8873405456542969
247,0.8692430853843689,0.8708330392837524,0.8860631585121155,0.8876730799674988
248,0.8697633743286133,0.8712819814682007,0.8864789605140686,0.888035774230957
249,0.8705320358276367,0.8719275593757629,0.8871052861213684,0.8884891867637634
250,0.8709437251091003,0.8722884654998779,0.8874263167381287,0.888731062412262
251,0.8711737990379333,0.8723926544189453,0.8876211047172546,0.8888217210769653
252,0.8712607622146606,0.8724647164344788,0.8876789808273315,0.8889123797416687
253,0.8713238835334778,0.8724569082260132,0.8877842426300049,0.8889728784561157
254,0.8714028596878052,0.8730549812316895,0.8878263235092163,0.8893657922744751
255,0.8714637756347656,0.8732947707176208,0.8877368569374084,0.8894565105438232
256,0.8709169626235962,0.8717807531356812,0.8872947692871094,0.8882775902748108
257,0.8699046969413757,0.8711097240447998,0.8864579200744629,0.887733519077301
258,0.8694319128990173,0.8708879947662354,0.8860421180725098,0.8875823616981506
259,0.8691471219062805,0.8709559440612793,0.8858211040496826,0.8876125812530518
260,0.8705475926399231,0.8726906776428223,0.8868895173072815,0.8888519406318665
261,0.8718312382698059,0.8735215067863464,0.8879263401031494,0.8895169496536255
262,0.8722824454307556,0.8738658428192139,0.8883000016212463,0.8897889852523804
263,0.8728017807006836,0.8743607997894287,0.8889263272285461,0.8917235732078552
264,0.8705844879150391,0.8705892562866211,0.8887263536453247,0.889396071434021
265,0.8693305253982544,0.868600606918335,0.8881474137306213,0.8876730799674988
266,0.868096649646759,0.8679448962211609,0.8871210813522339,0.8871289491653442
267,0.8677485585212708,0.8679576516151428,0.8868210911750793,0.8871591687202454
268,0.8681578040122986,0.8684633374214172,0.8871579170227051,0.8876125812530518
269,0.8691188097000122,0.8694997429847717,0.8879368901252747,0.8884891867637634
270,0.8725040555000305,0.8733468055725098,0.8907789587974548,0.8917538523674011
271,0.8750053644180298,0.8748379945755005,0.8930105566978455,0.8930838704109192
272,0.8744156956672668,0.8740572929382324,0.8925895094871521,0.8925095200538635
273,0.87458336353302,0.8753694295883179,0.8927000164985657,0.8935977220535278
274,0.8757810592651367,0.8762783408164978,0.8937053084373474,0.8943836688995361
275,0.8765338063240051,0.8772456645965576,0.8943158388137817,0.8952300548553467
276,0.8781557083129883,0.8789577484130859,0.8956947922706604,0.8967112302780151
277,0.8797926306724548,0.8808654546737671,0.8970789909362793,0.8983132839202881
278,0.8810387849807739,0.8817933797836304,0.8981421589851379,0.8990387320518494
279,0.8815025687217712,0.8821225762367249,0.8985579013824463,0.899310827255249
280,0.8818445205688477,0.8830417990684509,0.8988105654716492,0.9000060558319092
281,0.8824043273925781,0.8826092481613159,0.8993263244628906,0.8996735215187073
282,0.882298469543457,0.8837143182754517,0.8991684317588806,0.9005804061889648
283,0.8835667967796326,0.8845941424369812,0.9002211093902588,0.901275634765625
284,0.8831118941307068,0.8816647529602051,0.89994215965271,0.8990690112113953
285,0.8769895434379578,0.8761658668518066,0.8947789669036865,0.894353449344635
286,0.8754720091819763,0.8765987753868103,0.8933947682380676,0.8946859240531921
287,0.8756619691848755,0.8766967058181763,0.8935632109642029,0.8947463631629944
288,0.8751511573791504,0.8752732276916504,0.8931421637535095,0.8935372829437256
289,0.8743746876716614,0.8749969005584717,0.8924790024757385,0.8932954668998718
290,0.8741302490234375,0.8747593760490417,0.8922737240791321,0.8930838704109192
291,0.8743082284927368,0.875313401222229,0.8923842310905457,0.8935070633888245
292,0.8749033808708191,0.8758289813995361,0.8928842544555664,0.8939000368118286
293,0.8753980994224548,0.8765583038330078,0.8933210968971252,0.8945347666740417
294,0.8756729364395142,0.8767594695091248,0.8935579061508179,0.8947161436080933
295,0.8820047378540039,0.8893563151359558,0.8986052870750427,0.9050238728523254
296,0.8940855264663696,0.9087122678756714,0.9081421494483948,0.9208633303642273
297,0.9177894592285156,0.9269998073577881,0.9280526638031006,0.9363400340080261
298,0.9354537129402161,0.9159584045410156,0.9444263577461243,0.9268786907196045
299,0.8981537222862244,0.8936340808868408,0.9121631979942322,0.9080466628074646
