Epoch,train_sat_kb,test_sat_kb,train_accuracy,test_accuracy
0,0.7092074751853943,0.6299118995666504,0.6203514337539673,0.4222368001937866
1,0.7060648798942566,0.44248655438423157,0.5173428654670715,0.264706552028656
2,0.629641592502594,0.6299118995666504,0.42581140995025635,0.4222368001937866
3,0.7135328054428101,0.6299118995666504,0.5252371430397034,0.4222368001937866
