Epoch,train_sat_kb,test_sat_kb,train_accuracy,test_accuracy
26,0.4235451817512512,0.4187648892402649,0.6260052919387817,0.6195816397666931
27,0.4209335446357727,0.4160721004009247,0.6221579313278198,0.615561306476593
28,0.42792069911956787,0.4139123857021332,0.6305420994758606,0.6122967004776001
29,0.4469553828239441,0.40077999234199524,0.6577737331390381,0.6019587516784668
30,0.5465430021286011,0.565589427947998,0.7903473973274231,0.8349253535270691
31,0.5697641372680664,0.5741277933120728,0.8377737402915955,0.8403965830802917
32,0.591643214225769,0.6130895018577576,0.8551474213600159,0.8713802099227905
33,0.6192660331726074,0.6106494069099426,0.875163197517395,0.870171070098877
34,0.6115186214447021,0.6103557348251343,0.8708578944206238,0.870231568813324
35,0.6098123788833618,0.6040319204330444,0.869257926940918,0.8651230335235596
36,0.5925533771514893,0.5818352699279785,0.8536052703857422,0.8436611890792847
37,0.5994808077812195,0.6148826479911804,0.8593263626098633,0.8731032013893127
38,0.61714106798172,0.6177007555961609,0.8743789792060852,0.8747052550315857
39,0.6156770586967468,0.5759036540985107,0.8708210587501526,0.8340185284614563
40,0.574601411819458,0.5706846714019775,0.8321737051010132,0.8283658623695374
41,0.5636435151100159,0.5557611584663391,0.8204105496406555,0.8127380609512329
42,0.5699342489242554,0.594842791557312,0.8275158405303955,0.8593494892120361
43,0.5903805494308472,0.5873004794120789,0.8566158413887024,0.8545734882354736
44,0.5906170606613159,0.5908406376838684,0.8568105697631836,0.8569312691688538
45,0.5919738411903381,0.5894269347190857,0.8577737212181091,0.8562360405921936
46,0.5903443098068237,0.591376006603241,0.8567421436309814,0.857354462146759
47,0.5957823991775513,0.597388744354248,0.8600579500198364,0.8611631989479065
48,0.6018350720405579,0.6001853346824646,0.8639053106307983,0.8629164099693298
49,0.6057699918746948,0.6065725684165955,0.8645316362380981,0.8511275053024292
50,0.6288228034973145,0.6241162419319153,0.8779053092002869,0.8805997371673584
51,0.6249772310256958,0.6244582533836365,0.8808684349060059,0.8805695176124573
52,0.6296128034591675,0.634978175163269,0.8836315870285034,0.8871591687202454
53,0.6422944664955139,0.6433253288269043,0.8914474248886108,0.8922979235649109
54,0.6739606261253357,0.7064725756645203,0.9093790054321289,0.9270600080490112
55,0.7333746552467346,0.74332594871521,0.9393842220306396,0.9440481066703796
56,0.7441786527633667,0.7428811192512512,0.9442368745803833,0.9438667297363281
57,0.7435826659202576,0.7429580092430115,0.9439842700958252,0.943897008895874
58,0.6927893161773682,0.6743673086166382,0.9191263318061829,0.9097696542739868
59,0.73424232006073,0.7412245869636536,0.9375579357147217,0.9407230615615845
60,0.741000235080719,0.7431187033653259,0.9407368898391724,0.9424460530281067
61,0.7413932085037231,0.7421186566352844,0.9412474036216736,0.9421437382698059
62,0.740699827671051,0.7464677691459656,0.9410579204559326,0.9436551928520203
63,0.7411373853683472,0.7196831107139587,0.9395158290863037,0.9261531829833984
64,0.6912167072296143,0.6779269576072693,0.9051473736763,0.8959857225418091
65,0.6764569878578186,0.6723511815071106,0.8943947553634644,0.8916933536529541
66,0.6733406186103821,0.6709949374198914,0.8919421434402466,0.8906051516532898
67,0.6762305498123169,0.7244688272476196,0.8940684795379639,0.928964376449585
68,0.7470426559448242,0.7495973110198975,0.9425473809242249,0.9444108605384827
69,0.7484772205352783,0.7502065300941467,0.9434894919395447,0.9447736144065857
70,0.6657055616378784,0.5931369662284851,0.8998684287071228,0.858654260635376
71,0.5957624316215515,0.6128365993499756,0.8600316047668457,0.8712895512580872
72,0.6818358898162842,0.6937324404716492,0.9118210673332214,0.9182637333869934
73,0.7172444462776184,0.7226549983024597,0.9294316172599792,0.9320476651191711
74,0.7066150307655334,0.7014744877815247,0.9245579242706299,0.9224653840065002
75,0.696399450302124,0.6941273212432861,0.9195631742477417,0.918475329875946
76,0.6989115476608276,0.7056512236595154,0.9205631613731384,0.9238256216049194
77,0.7069250345230103,0.7106152772903442,0.9244421124458313,0.9269693493843079
78,0.7424613833427429,0.764028787612915,0.9408842325210571,0.9499728083610535
79,0.7620143294334412,0.7584426999092102,0.9482263326644897,0.94586181640625
80,0.6692193746566772,0.6324056386947632,0.8825000524520874,0.8564476370811462
81,0.6778814792633057,0.7065605521202087,0.89378422498703,0.9205307960510254
82,0.7065007090568542,0.7074444890022278,0.9197263717651367,0.9208331108093262
83,0.6801862716674805,0.6693145036697388,0.9042579531669617,0.8984039425849915
84,0.6703804731369019,0.6785603761672974,0.8981789946556091,0.9032102227210999
85,0.6822668313980103,0.6857609152793884,0.9044421315193176,0.9068678021430969
86,0.6230162978172302,0.6070616245269775,0.8734526634216309,0.8674505949020386
87,0.6104190945625305,0.6066651344299316,0.8686789870262146,0.865576446056366
88,0.6079339385032654,0.6045165061950684,0.8650368452072144,0.8629768490791321
89,0.611167311668396,0.6133884191513062,0.8648210763931274,0.8661810159683228
90,0.6124446988105774,0.5988019704818726,0.8650789856910706,0.857354462146759
91,0.5985380411148071,0.5986260771751404,0.8569316267967224,0.8584426641464233
92,0.6079142093658447,0.6083077788352966,0.8665578961372375,0.868931770324707
93,0.6113735437393188,0.6079716086387634,0.8708421587944031,0.8686899542808533
94,0.6113846302032471,0.6084549427032471,0.8708474040031433,0.8690224289894104
95,0.6117119789123535,0.6083877682685852,0.8709158301353455,0.8685387969017029
96,0.6124629974365234,0.611168622970581,0.8709105849266052,0.8702617883682251
97,0.6129106879234314,0.6084494590759277,0.8709895014762878,0.8645486831665039
98,0.6305197477340698,0.6284222602844238,0.8750263452529907,0.8731938600540161
99,0.6558097004890442,0.7089583873748779,0.887063205242157,0.9169336557388306
100,0.7079694271087646,0.7097669243812561,0.9159473776817322,0.9173871278762817
101,0.7077670097351074,0.709664523601532,0.9158000349998474,0.9173568487167358
102,0.7075912356376648,0.7093144059181213,0.9156684279441833,0.917084813117981
103,0.7130617499351501,0.7166638970375061,0.9193947911262512,0.922042191028595
104,0.7151452898979187,0.716614842414856,0.9207737445831299,0.9220119714736938
105,0.6984826922416687,0.6287922859191895,0.9118632078170776,0.8733752369880676
106,0.6295616626739502,0.6287625432014465,0.8733579516410828,0.8733147978782654
107,0.6295041441917419,0.628771185874939,0.8733000159263611,0.8733147978782654
108,0.5826849937438965,0.5255589485168457,0.8119368553161621,0.7508010268211365
109,0.5238168239593506,0.5208507776260376,0.7483789920806885,0.7453600168228149
110,0.4943229854106903,0.4827600419521332,0.7108052968978882,0.6963000893592834
111,0.4835934042930603,0.4828939437866211,0.696373701095581,0.696179211139679
112,0.48393943905830383,0.4830152094364166,0.6967789530754089,0.6963000893592834
113,0.5018976330757141,0.5241366624832153,0.719636857509613,0.7479293942451477
114,0.5267616510391235,0.5279819965362549,0.7508789896965027,0.7525542378425598
115,0.5276510119438171,0.5282027721405029,0.751963198184967,0.7528263330459595
116,0.5276782512664795,0.5281803011894226,0.751994788646698,0.7527961134910583
117,0.5276702046394348,0.5281462073326111,0.751994788646698,0.7527658343315125
118,0.5276751518249512,0.5282065868377686,0.751989483833313,0.7528263330459595
119,0.5276179909706116,0.5277902483940125,0.7520000338554382,0.7525845170021057
120,0.5276767611503601,0.5279312133789062,0.7521000504493713,0.7527658343315125
121,0.5277993083000183,0.52779620885849,0.7522737383842468,0.7527053952217102
122,0.5283250212669373,0.5314174890518188,0.7527158260345459,0.7543075084686279
123,0.6527666449546814,0.665031373500824,0.865915834903717,0.8771235346794128
124,0.661962628364563,0.6647422313690186,0.874342143535614,0.8769119381904602
125,0.6694863438606262,0.6777565479278564,0.8790737390518188,0.8860407471656799
126,0.6763080954551697,0.6779829263687134,0.884600043296814,0.8869173526763916
127,0.6774421334266663,0.6829980611801147,0.8861737251281738,0.8927211165428162
128,0.6827692985534668,0.684273898601532,0.8923894762992859,0.8946254849433899
129,0.6836324334144592,0.6854038834571838,0.8932684659957886,0.89532071352005
130,0.6846104860305786,0.6854721307754517,0.8941526412963867,0.8971344232559204
131,0.6842666268348694,0.6850672364234924,0.8965105414390564,0.8981016874313354
132,0.6841904520988464,0.6851400136947632,0.8969000577926636,0.8982528448104858
133,0.6850658059120178,0.6866468191146851,0.8974526524543762,0.8992201089859009
134,0.6856138110160828,0.6869827508926392,0.8978316187858582,0.8993712663650513
135,0.6852492690086365,0.6866359114646912,0.8979105353355408,0.8995526432991028
136,0.6855565905570984,0.6877091526985168,0.8982263207435608,0.9002478718757629
137,0.6866950392723083,0.6893200278282166,0.9016526341438293,0.9043588638305664
138,0.6875503659248352,0.6887143850326538,0.9028052687644958,0.9040566086769104
139,0.6873055696487427,0.6886036396026611,0.9026631712913513,0.9039658904075623
140,0.6894110441207886,0.6964864134788513,0.9042158126831055,0.9097394347190857
141,0.7056883573532104,0.7124331593513489,0.9157053232192993,0.920742392539978
142,0.7126262784004211,0.7138945460319519,0.9202210903167725,0.9214679002761841
143,0.7067278027534485,0.6987335085868835,0.9176684617996216,0.9147270321846008
144,0.6976331472396851,0.6989396810531616,0.9134789705276489,0.9148479700088501
145,0.6999307870864868,0.7012040615081787,0.9146474003791809,0.9159966111183167
146,0.7004092931747437,0.7012034058570862,0.9148842692375183,0.9159966111183167
147,0.6992413997650146,0.6995427012443542,0.9143000245094299,0.9151804447174072
148,0.6830639243125916,0.6240960955619812,0.9095211029052734,0.8784233331680298
149,0.6094321608543396,0.6057173013687134,0.8686684370040894,0.8664832711219788
150,0.6093682050704956,0.6069111227989197,0.8686631917953491,0.8672994375228882
151,0.6150143146514893,0.6250110864639282,0.8723474144935608,0.8790883421897888
152,0.6334047913551331,0.6317509412765503,0.8841526508331299,0.8833504915237427
153,0.624926745891571,0.6193104982376099,0.8787474036216736,0.8754005432128906
154,0.6230661273002625,0.6200720071792603,0.8775789737701416,0.8759143948554993
155,0.6781745553016663,0.7018640041351318,0.909600019454956,0.9231001734733582
156,0.7054343819618225,0.7058595418930054,0.924689531326294,0.9251254200935364
157,0.7106416821479797,0.7084254026412964,0.9272842407226562,0.9264252781867981
158,0.7085532546043396,0.7067834138870239,0.9262579083442688,0.9256091117858887
159,0.7180095314979553,0.7186387181282043,0.9308578968048096,0.9314430952072144
160,0.7073169350624084,0.6981969475746155,0.9255789518356323,0.9212865233421326
161,0.6986180543899536,0.697778582572937,0.9212579131126404,0.9210749268531799
162,0.6986895799636841,0.6983510851860046,0.9212947487831116,0.9213771820068359
163,0.6953372955322266,0.6894544363021851,0.9195579290390015,0.9167220592498779
164,0.6896867156028748,0.689523458480835,0.9166000485420227,0.9167523384094238
165,0.691882312297821,0.6922658085823059,0.9177526831626892,0.9182032346725464
166,0.702698290348053,0.708580732345581,0.9232947826385498,0.9265159368515015
167,0.7100920677185059,0.7097722887992859,0.9270052909851074,0.9271205067634583
168,0.7105386853218079,0.7097722291946411,0.9272263646125793,0.9271205067634583
169,0.7105517983436584,0.7098888754844666,0.9272316098213196,0.9271809458732605
170,0.7116922736167908,0.7190938591957092,0.9277737140655518,0.9316849112510681
171,0.7184726595878601,0.704982340335846,0.9310210943222046,0.924732506275177
172,0.7025396227836609,0.6960554718971252,0.9232316017150879,0.9201076030731201
173,0.694537341594696,0.6941940784454346,0.9191210865974426,0.9191403388977051
174,0.6932727694511414,0.6929647922515869,0.9184684753417969,0.9185055494308472
175,0.6953085660934448,0.6958998441696167,0.9195263385772705,0.9200169444084167
176,0.6953683495521545,0.6950159668922424,0.9195526838302612,0.9195635318756104
177,0.6949981451034546,0.6971046328544617,0.919352650642395,0.9206517338752747
178,0.701904833316803,0.7034385800361633,0.9228105545043945,0.9238559007644653
179,0.7056166529655457,0.7059742212295532,0.9246684312820435,0.9251556992530823
180,0.706281840801239,0.7059138417243958,0.9249947667121887,0.9251254200935364
181,0.7129940986633301,0.7247860431671143,0.9282105565071106,0.9341938495635986
182,0.7280586957931519,0.7219066023826599,0.9352737069129944,0.9324103593826294
183,0.7265997529029846,0.7255852818489075,0.9343158006668091,0.9341031312942505
184,0.7260671854019165,0.723089873790741,0.9340474009513855,0.9328940510749817
185,0.7252590656280518,0.7259930372238159,0.9336631894111633,0.934284508228302
186,0.732510507106781,0.7370144724845886,0.9369789958000183,0.9393628239631653
187,0.7407847046852112,0.7368000745773315,0.9407000541687012,0.9392721056938171
188,0.7338462471961975,0.7314701676368713,0.9376421570777893,0.9368841052055359
189,0.7327051758766174,0.7315910458564758,0.9371473789215088,0.9369445443153381
190,0.7320276498794556,0.7303877472877502,0.936842143535614,0.9364004731178284
191,0.7321394681930542,0.730476975440979,0.9369000196456909,0.9364306926727295
192,0.7285645604133606,0.7243899703025818,0.9353000521659851,0.9337403774261475
193,0.7180962562561035,0.7093645930290222,0.9305263757705688,0.9263647794723511
194,0.7093344330787659,0.7014244198799133,0.9258842468261719,0.922404944896698
195,0.6899994015693665,0.6842466592788696,0.916231632232666,0.9136690497398376
196,0.685794472694397,0.6841631531715393,0.9140895009040833,0.9137295484542847
197,0.6852707862854004,0.6852319240570068,0.9138421416282654,0.9142736196517944
198,0.6876543760299683,0.68779057264328,0.9151052832603455,0.9156036376953125
199,0.6897446513175964,0.6879324316978455,0.9162105321884155,0.9156641364097595
