Epoch,train_sat,test_sat,train_accuracy,test_accuracy
0,0.8925238847732544,0.8994081020355225,0.25958189368247986,0.23383937776088715
1,0.906378448009491,0.8932135105133057,0.21830305457115173,0.2512277364730835
2,0.9066952466964722,0.9024916887283325,0.21936504542827606,0.2286672294139862
3,0.9159265160560608,0.9196184873580933,0.1953815519809723,0.18518182635307312
4,0.9162687659263611,0.9075149893760681,0.194182887673378,0.21383166313171387
5,0.9196324944496155,0.9188526272773743,0.1863057166337967,0.1883038878440857
6,0.9250069856643677,0.9186258316040039,0.1743079125881195,0.1886340230703354
7,0.932140052318573,0.9158240556716919,0.15601186454296112,0.19367623329162598
8,0.9333904981613159,0.9016170501708984,0.15616872906684875,0.24010097980499268
9,0.93659907579422,0.9274206161499023,0.14807067811489105,0.1669948846101761
10,0.9369959831237793,0.9171920418739319,0.1454477161169052,0.18774236738681793
11,0.9422604441642761,0.9227481484413147,0.13418564200401306,0.18649038672447205
12,0.9450863599777222,0.9426931738853455,0.12681303918361664,0.1290888488292694
13,0.9427154660224915,0.9156835079193115,0.1334826797246933,0.1913130283355713
14,0.9434300661087036,0.9385524392127991,0.13129658997058868,0.13921014964580536
15,0.9485255479812622,0.9141471982002258,0.12068672478199005,0.19518493115901947
16,0.9434921741485596,0.9515971541404724,0.12984247505664825,0.11285284161567688
17,0.9515496492385864,0.9365428686141968,0.11112617701292038,0.1448814868927002
18,0.9517912268638611,0.9296411871910095,0.11117621511220932,0.16369569301605225
19,0.9472212791442871,0.9223677515983582,0.12376677244901657,0.18056994676589966
20,0.948206901550293,0.9259504675865173,0.12069613486528397,0.17242340743541718
21,0.9535810947418213,0.9369321465492249,0.10576918721199036,0.13999181985855103
22,0.9583379626274109,0.9401318430900574,0.09471733868122101,0.1362135112285614
23,0.9468720555305481,0.9388599395751953,0.12197345495223999,0.14019599556922913
24,0.955512285232544,0.933379590511322,0.10265578329563141,0.14970894157886505
25,0.9538573026657104,0.9536939263343811,0.10522441565990448,0.10915584117174149
26,0.9550616145133972,0.9328519701957703,0.10573463141918182,0.15674138069152832
27,0.9593933820724487,0.9347155094146729,0.0930442288517952,0.1564592868089676
28,0.959228515625,0.9697201251983643,0.09690741449594498,0.06847820430994034
29,0.9583189487457275,0.9527218341827393,0.09749849885702133,0.10479822009801865
30,0.965606153011322,0.9500831961631775,0.07794327288866043,0.11496587842702866
31,0.9505102038383484,0.9381198883056641,0.11474715173244476,0.13831482827663422
32,0.9533159136772156,0.9537832736968994,0.10569217801094055,0.10018357634544373
33,0.9547290205955505,0.9348795413970947,0.10637607425451279,0.1477264165878296
34,0.9576663374900818,0.9440847039222717,0.09585476666688919,0.12671707570552826
35,0.9635201692581177,0.9426681995391846,0.08255849033594131,0.13595540821552277
36,0.9575239419937134,0.955446183681488,0.10047072172164917,0.09733042865991592
37,0.9633275866508484,0.9522274732589722,0.08424896746873856,0.11147339642047882
38,0.9605981111526489,0.9654377698898315,0.09096551686525345,0.07629834860563278
39,0.9660091400146484,0.9508249759674072,0.07871001958847046,0.11097599565982819
40,0.9693019986152649,0.9440246224403381,0.07130174338817596,0.13096977770328522
41,0.963547945022583,0.9512644410133362,0.08557464927434921,0.1124543622136116
42,0.9653310775756836,0.9472803473472595,0.08078121393918991,0.12434516847133636
43,0.9635425209999084,0.9554640650749207,0.08377241343259811,0.09903198480606079
44,0.9620314836502075,0.9468180537223816,0.0872521921992302,0.11781106889247894
45,0.962846040725708,0.955902099609375,0.08771615475416183,0.10010696202516556
46,0.9627389907836914,0.9521923065185547,0.08586115390062332,0.10710764676332474
47,0.9639512896537781,0.9663362503051758,0.08302504569292068,0.07658744603395462
48,0.9631683826446533,0.946683406829834,0.08340559154748917,0.11969748884439468
49,0.9649507403373718,0.962408185005188,0.07823560386896133,0.08757202327251434
50,0.9661690592765808,0.9606354236602783,0.07643686980009079,0.08619161695241928
51,0.9674987196922302,0.962226152420044,0.07483892887830734,0.08298376947641373
52,0.9641733169555664,0.9615745544433594,0.08265594393014908,0.0875622034072876
53,0.967783510684967,0.9522460699081421,0.07771454751491547,0.1078285500407219
54,0.9675881862640381,0.9566729068756104,0.07480046153068542,0.09633675962686539
55,0.9694940447807312,0.9623903632164001,0.07122069597244263,0.08264560252428055
56,0.9649498462677002,0.958448588848114,0.08274760097265244,0.0942450761795044
57,0.9711663722991943,0.9546616673469543,0.06556500494480133,0.10453658550977707
58,0.9642475843429565,0.9754002690315247,0.08569023013114929,0.05665905028581619
59,0.9669522047042847,0.9593288898468018,0.07798103988170624,0.08981656283140182
60,0.9675390124320984,0.9638081789016724,0.07616008073091507,0.08414419740438461
61,0.9671959280967712,0.9535642862319946,0.07796560227870941,0.10354143381118774
62,0.9678244590759277,0.9654589295387268,0.07411863654851913,0.07855924218893051
63,0.9642277956008911,0.9364061951637268,0.08363640308380127,0.1403411477804184
64,0.9673746824264526,0.9665456414222717,0.07468987256288528,0.07905492931604385
65,0.9704782962799072,0.9580550193786621,0.06751438975334167,0.09376834332942963
66,0.9724483489990234,0.9551653265953064,0.06263880431652069,0.09878126531839371
67,0.9643946290016174,0.9578924179077148,0.08232268691062927,0.09813155978918076
