Epoch,train_sat_kb,test_sat_kb,train_accuracy,test_accuracy
0,0.10655089467763901,0.14254385232925415,0.09982632100582123,0.12934526801109314
1,0.12986339628696442,0.12472593784332275,0.11486842483282089,0.10640227049589157
2,0.12546461820602417,0.12686055898666382,0.10751578956842422,0.10770207643508911
3,0.12937024235725403,0.13051748275756836,0.11074210703372955,0.11084577441215515
4,0.13245905935764313,0.13364249467849731,0.1134263202548027,0.11365697532892227
5,0.13617919385433197,0.13824507594108582,0.11667368561029434,0.11767728626728058
6,0.17019759118556976,0.2113225758075714,0.1513684242963791,0.1991717517375946
7,0.29727640748023987,0.37667229771614075,0.29164737462997437,0.38329002261161804
8,0.40055403113365173,0.4116043448448181,0.4017421305179596,0.4125506281852722
9,0.424850195646286,0.43289828300476074,0.42238423228263855,0.4302339553833008
10,0.4390043318271637,0.4424247741699219,0.4342000186443329,0.43742820620536804
11,0.44197598099708557,0.4436624050140381,0.4357052743434906,0.4375188946723938
12,0.4435153901576996,0.44583749771118164,0.4366473853588104,0.43900007009506226
13,0.4457724690437317,0.4468729496002197,0.4383421242237091,0.43963485956192017
14,0.4463596045970917,0.44653263688087463,0.43872106075286865,0.43915119767189026
15,0.4464907646179199,0.4467882215976715,0.43862631916999817,0.43915119767189026
16,0.44645461440086365,0.4462481439113617,0.43823686242103577,0.4380025267601013
17,0.4464017450809479,0.4490996301174164,0.4371263384819031,0.4396952986717224
18,0.4497694671154022,0.449527382850647,0.4396894872188568,0.43978598713874817
19,0.4507090747356415,0.45053350925445557,0.44030001759529114,0.4406323730945587
20,0.4521181583404541,0.4546951651573181,0.44176316261291504,0.4447735846042633
21,0.45659175515174866,0.4578581750392914,0.4460158050060272,0.44761502742767334
22,0.4613207280635834,0.46457651257514954,0.4498789608478546,0.452935129404068
23,0.4674810469150543,0.47087520360946655,0.45462632179260254,0.45783206820487976
24,0.4730190336704254,0.476420134305954,0.45925265550613403,0.46242669224739075
25,0.4838828146457672,0.49133220314979553,0.46843159198760986,0.4750015139579773
26,0.49172282218933105,0.492308109998703,0.4752526581287384,0.47539448738098145
27,0.4968702793121338,0.5010970830917358,0.4790789783000946,0.48264917731285095
28,0.505533754825592,0.509494423866272,0.48628950119018555,0.48972252011299133
29,0.5181207656860352,0.5730856657028198,0.4956684410572052,0.5654434561729431
30,0.5705946087837219,0.5694139003753662,0.5637158155441284,0.5630554556846619
31,0.5707423090934753,0.5699812173843384,0.5642368793487549,0.5643250346183777
32,0.5733795762062073,0.5801648497581482,0.5672789812088013,0.5744513869285583
33,0.5841844081878662,0.5943331718444824,0.5772421360015869,0.5867843627929688
34,0.6404328942298889,0.6504539847373962,0.6253315806388855,0.6338492035865784
35,0.6524314284324646,0.6568105816841125,0.6357842087745667,0.6392902731895447
36,0.6484964489936829,0.6466007232666016,0.6331000328063965,0.6316123604774475
37,0.6357886791229248,0.6325228214263916,0.6233263611793518,0.6206396222114563
38,0.6158789396286011,0.6160206198692322,0.6065210700035095,0.6065232157707214
39,0.6135375499725342,0.6223617792129517,0.604047417640686,0.6117828488349915
40,0.6365160346031189,0.6439837217330933,0.6229526400566101,0.6290429830551147
41,0.6431722640991211,0.6518484950065613,0.6286579370498657,0.6377485990524292
42,0.6632695198059082,0.6798707842826843,0.6472631692886353,0.6624448299407959
43,0.682519257068634,0.6858798265457153,0.6648105382919312,0.6679765582084656
44,0.6851229071617126,0.6869860291481018,0.6672842502593994,0.6690043210983276
45,0.685751736164093,0.6872028708457947,0.6678473949432373,0.6691856384277344
46,0.6867863535881042,0.6882618069648743,0.6688579320907593,0.6702436208724976
47,0.6878767013549805,0.689312219619751,0.6699000000953674,0.6711202263832092
