Epoch,train_sat_kb,test_sat_kb,train_accuracy,test_accuracy,test_sat_phi1,test_sat_phi2,test_sat_phi3
40,0.8342639803886414,0.8499478697776794,0.9847448468208313,0.9850587844848633,0.9998172521591187,0.08814110606908798,0.9997442960739136
41,0.8342639803886414,0.8495665192604065,0.9847478866577148,0.9850682616233826,0.9998172521591187,0.08821497112512589,0.9996243715286255
42,0.8333188891410828,0.8506611585617065,0.9847565293312073,0.9851431250572205,0.9998172521591187,0.08924391120672226,0.9989563822746277
43,0.8346813321113586,0.850168764591217,0.9848842620849609,0.9852181077003479,0.9998172521591187,0.08884415030479431,0.9990280866622925
44,0.8330598473548889,0.8447348475456238,0.9848052859306335,0.9848153591156006,0.9998172521591187,0.08800727874040604,0.999596357345581
45,0.8336861729621887,0.8494781255722046,0.9847114682197571,0.9850213527679443,0.9998172521591187,0.08818035572767258,0.9997689127922058
46,0.8339515328407288,0.8494782447814941,0.9847205877304077,0.9850213527679443,0.9998172521591187,0.08823152631521225,0.9997957944869995
47,0.8337131142616272,0.8499491810798645,0.9847084879875183,0.9850401282310486,0.9998172521591187,0.08819642663002014,0.9997950196266174
48,0.8317750096321106,0.8510053157806396,0.9846206903457642,0.9851713180541992,0.9998172521591187,0.08901629596948624,0.9986670017242432
49,0.8350090980529785,0.8499494791030884,0.9848875403404236,0.9850589036941528,0.9998172521591187,0.08816616982221603,0.9995894432067871
50,0.832636833190918,0.8501130938529968,0.9847599864006042,0.985199511051178,0.9998172521591187,0.08955959230661392,0.9981850981712341
51,0.8340458869934082,0.8479822278022766,0.9847720861434937,0.9849464893341064,0.9998172521591187,0.08935996145009995,0.9988709092140198
52,0.8303087949752808,0.8494773507118225,0.9844540357589722,0.9850587844848633,0.9998172521591187,0.08844444155693054,0.9997600317001343
53,0.833934485912323,0.8494201302528381,0.9847719073295593,0.9850308299064636,0.9998172521591187,0.08809050172567368,0.9997897148132324
54,0.8334139585494995,0.8515578508377075,0.9846994280815125,0.9850587844848633,0.9998172521591187,0.08835115283727646,0.9995976686477661
55,0.8343980312347412,0.8499884009361267,0.9847296476364136,0.9850307106971741,0.9998172521591187,0.08819666504859924,0.9997938275337219
56,0.832988440990448,0.851070761680603,0.9846479296684265,0.9850587844848633,0.9998172521591187,0.08828549832105637,0.9997817277908325
57,0.8337973356246948,0.8498562574386597,0.9847236275672913,0.9850213527679443,0.9998172521591187,0.08822329342365265,0.999481737613678
58,0.8326451778411865,0.7862738966941833,0.984593391418457,0.9809373021125793,0.9998174905776978,0.0929393544793129,0.9949026703834534
59,0.8220802545547485,0.8508071303367615,0.9841115474700928,0.9850587844848633,0.9998172521591187,0.08823809772729874,0.9994514584541321
60,0.8339497447013855,0.8501066565513611,0.9847146272659302,0.9851149916648865,0.9998172521591187,0.0896267518401146,0.9993422031402588
61,0.8348581194877625,0.8501803874969482,0.9848386645317078,0.9851337671279907,0.9998172521591187,0.08963463455438614,0.9994441270828247
62,0.8348585963249207,0.850067138671875,0.9848508238792419,0.9851149916648865,0.9998172521591187,0.08962677419185638,0.9990068078041077
63,0.8348587155342102,0.8500683307647705,0.9848477840423584,0.9851149916648865,0.9998172521591187,0.089629165828228,0.9989603161811829
64,0.8348587155342102,0.8500699400901794,0.9848538041114807,0.985115110874176,0.9998172521591187,0.08962984383106232,0.9989578127861023
65,0.8348587155342102,0.850080668926239,0.9848569631576538,0.9851244688034058,0.9998172521591187,0.08963289856910706,0.9991593360900879
66,0.8348587155342102,0.8500611186027527,0.9848872423171997,0.9851994514465332,0.9998172521591187,0.08959607779979706,0.9991062879562378
67,0.8333286643028259,0.8499892354011536,0.9848748445510864,0.9853023886680603,0.9998172521591187,0.08916380256414413,0.9970952272415161
68,0.8177490830421448,0.8495282530784607,0.98385089635849,0.9850401282310486,0.9998172521591187,0.08831831812858582,0.9992764592170715
69,0.8342505097389221,0.8505599498748779,0.9847478866577148,0.9850682616233826,0.9998172521591187,0.08928429335355759,0.9994416236877441
70,0.8311803936958313,0.8494768142700195,0.9845446944236755,0.9850587844848633,0.9998172521591187,0.08846233785152435,0.9996358752250671
71,0.8344290852546692,0.8494782447814941,0.9847539067268372,0.9850401282310486,0.9998172521591187,0.08835601806640625,0.9997426271438599
72,0.8342770338058472,0.8499978184700012,0.9847448468208313,0.9850590229034424,0.9998172521591187,0.088470458984375,0.9995555877685547
73,0.8341311812400818,0.8499978184700012,0.9847509264945984,0.9850590229034424,0.9998172521591187,0.0884704738855362,0.9995594024658203
74,0.8341311812400818,0.8499978184700012,0.9847509264945984,0.9850590229034424,0.9998172521591187,0.08847052603960037,0.9995706081390381
75,0.8341311812400818,0.8499978184700012,0.9847509264945984,0.9850590229034424,0.9998172521591187,0.08847062289714813,0.9996025562286377
76,0.8341311812400818,0.849997878074646,0.9847509264945984,0.9850590229034424,0.9998172521591187,0.08847086131572723,0.9996715188026428
77,0.8341311812400818,0.8499979972839355,0.9847509264945984,0.9850590229034424,0.9998172521591187,0.08847153931856155,0.9997077584266663
78,0.8341311812400818,0.8499975800514221,0.9847509264945984,0.9850590229034424,0.9998172521591187,0.0884733647108078,0.9996766448020935
79,0.8341311812400818,0.8499966263771057,0.9847570061683655,0.9850590229034424,0.9998172521591187,0.08846895396709442,0.9997348189353943
80,0.8341311812400818,0.8499955534934998,0.9847599864006042,0.9850496053695679,0.9998172521591187,0.08846025913953781,0.999738335609436
81,0.8281559944152832,0.8499899506568909,0.9844052791595459,0.9850401282310486,0.9998172521591187,0.08869166672229767,0.9992521405220032
82,0.8333683609962463,0.8505105376243591,0.9847570061683655,0.9850870966911316,0.9998083710670471,0.08848980814218521,0.9996812343597412
83,0.834990918636322,0.8499693274497986,0.9847873449325562,0.9850682616233826,0.9998172521591187,0.08841128647327423,0.9995952248573303
84,0.8349949717521667,0.8500456809997559,0.9847933053970337,0.9850682616233826,0.9998172521591187,0.08844079077243805,0.999545156955719
85,0.8349922299385071,0.8504928350448608,0.984796404838562,0.9851058125495911,0.9998172521591187,0.08848404139280319,0.999726414680481
86,0.8349928855895996,0.8504902124404907,0.9847995042800903,0.9851058125495911,0.9998172521591187,0.08848398178815842,0.9997063279151917
87,0.8349928855895996,0.8504865765571594,0.9847995042800903,0.9851058125495911,0.9998172521591187,0.08848392218351364,0.9996722936630249
88,0.8349928855895996,0.8504816889762878,0.9847995042800903,0.9851058125495911,0.9998172521591187,0.08848388493061066,0.9996243715286255
89,0.8349928855895996,0.850473940372467,0.9847995042800903,0.9851058125495911,0.9998172521591187,0.08848384767770767,0.9995644688606262
90,0.8349928855895996,0.8504512310028076,0.9847995042800903,0.9851152300834656,0.9998172521591187,0.0884837955236435,0.9993926286697388
91,0.8344883918762207,0.8500168323516846,0.9848238229751587,0.9851337671279907,0.9998172521591187,0.0886353924870491,0.9988700747489929
92,0.8331325650215149,0.8510587215423584,0.9847055673599243,0.9850682616233826,0.9998172521591187,0.08822216838598251,0.9997894167900085
93,0.8345329761505127,0.8511092662811279,0.9847539067268372,0.985077440738678,0.9998172521591187,0.08831209689378738,0.9995328783988953
94,0.8337043523788452,0.8499494791030884,0.9847207069396973,0.9850401282310486,0.9998172521591187,0.08809057623147964,0.9997955560684204
95,0.8342635631561279,0.8499491810798645,0.9847418665885925,0.9850401282310486,0.9998172521591187,0.08809055387973785,0.99979567527771
96,0.8335433602333069,0.8510544896125793,0.9847084283828735,0.9850775599479675,0.9998172521591187,0.08826398849487305,0.9997009634971619
97,0.83030766248703,0.8504425883293152,0.9845053553581238,0.9850401282310486,0.9998172521591187,0.0880986750125885,0.9997563362121582
98,0.8352965712547302,0.850432276725769,0.9847782254219055,0.9850494861602783,0.9998172521591187,0.08809862285852432,0.999613881111145
99,0.8352991938591003,0.8504421710968018,0.9847782254219055,0.9850401282310486,0.9998172521591187,0.0880986750125885,0.9997429251670837
